ID,angle,Lng,Lat
639,258.255813599559758,114.16688,22.32267395
640,221.678249845879975,114.1663989,22.3334885
641,164.050206978566450,114.1653311,22.32282014
642,32.242482968740966,114.1664137,22.31995047
643,309.011219300845482,114.1655972,22.33127401
644,293.824198831184219,114.1657428,22.32019068
645,310.065578851703378,114.1651541,22.32058255
646,309.330458103919796,114.1664386,22.33450147
647,40.384991002406991,114.166591,22.33503297
648,145.711643047178228,114.165636,22.32135059
649,115.943852420246643,114.1651634,22.32257685
650,170.151200212860147,114.165508,22.32201527
651,280.290845687884826,114.162006,22.32142756
652,309.799834740713436,114.165252,22.33387183
653,256.167509721279259,114.1667279,22.32041403
654,349.572300264972625,114.1659445,22.32222359
655,349.024344827038590,114.1664745,22.32231837
656,260.815058421400181,114.1654825,22.32352424
657,169.083002115638266,114.1658337,22.32060402
658,349.052540245848661,114.1662807,22.3232497
659,169.083002115638266,114.1656958,22.32126905
660,310.177529627416732,114.1650378,22.32136957
661,172.528951230918636,114.1652257,22.32279981
662,318.934622091767210,114.1687924,22.32204362
663,310.584847956377985,114.1682993,22.32254059
664,349.013544738246196,114.1678167,22.32061506
665,349.013544738246196,114.1676779,22.32127993
666,349.142516396504789,114.1699961,22.32202244
667,348.081070293923176,114.1690496,22.32075755
668,349.134042807092214,114.1696745,22.32358109
669,349.142516396504789,114.1701333,22.32135727
670,349.134079123902950,114.169949,22.3222508
671,349.134042807092214,114.1698117,22.32291594
672,349.354336655055192,114.1695001,22.32172264
673,349.200121595109749,114.1692777,22.32282036
674,349.354336655055192,114.1696346,22.32105701
675,44.497171409133934,114.1691915,22.32325046
676,309.790853450820123,114.1645064,22.32108722
677,280.243271232154314,114.1642316,22.32105277
678,168.690106769237303,114.1654901,22.32140634
679,349.247723329607993,114.1683931,22.32072117
680,349.247723329607993,114.1682572,22.32138656
681,349.115634289855109,114.1667425,22.32333905
682,258.308163679646725,114.167352,22.32276485
683,349.250398327931180,114.168439,22.32049639
684,258.786263048027479,114.1690311,22.32083889
685,258.827591042636357,114.1680807,22.32066358
686,259.133657902635321,114.1681467,22.32192787
687,347.915635455424194,114.1675644,22.32182383
688,347.915635455424194,114.1674119,22.32248611
689,128.407111386244367,114.1672697,22.32332436
690,128.407111386244367,114.1678401,22.32290363
691,349.134942736423568,114.1670736,22.32173591
692,349.134935280062223,114.1669363,22.32240105
693,258.798608818469745,114.1673588,22.32053034
694,349.765557496949782,114.1692271,22.32306695
695,349.557381592678894,114.1688991,22.32150496
696,258.816668967846169,114.1693177,22.32089163
697,349.557310271972710,114.1686981,22.3225197
698,85.139588370033621,114.1686289,22.32286873
699,44.133808591512896,114.1691512,22.32344638
700,290.773185941010922,114.1680424,22.32281362
701,348.963058502194201,114.1681391,22.32038486
702,249.413763042521282,114.1678912,22.32286878
703,97.001228561116889,114.1696588,22.33542241
704,170.150610122955726,114.1659119,22.32022703
705,289.523573711124698,114.1729711,22.33021644
706,66.756297572413814,114.1689214,22.33452636
707,19.972543291299338,114.1694447,22.33489399
708,289.290046219421527,114.1736912,22.33068604
709,188.348361271602101,114.1672255,22.33611779
710,79.339048271978569,114.1732859,22.32488646
711,38.032150053585205,114.1686165,22.33396283
712,289.276824000660952,114.1737811,22.33065677
713,11.842177124734633,114.1673961,22.33593378
714,153.434011866710932,114.1735035,22.32544476
715,101.655998075257671,114.1678171,22.33634739
716,45.121534717475946,114.1726605,22.32958993
717,20.464966933427387,114.1729635,22.33019763
718,79.346097400084702,114.1728433,22.32480898
719,289.591103951606669,114.1739642,22.3298876
720,289.591103951606669,114.1732784,22.33011469
721,84.642923595628588,114.1724148,22.32366261
722,36.202067198211118,114.1729649,22.32439826
723,269.282494872662028,114.1613269,22.32194993
724,269.282494872662028,114.160599,22.32194138
725,269.046839557275689,114.1606732,22.32252202
726,349.304711314122983,114.1674333,22.32016358
727,349.812670205040092,114.167878,22.32029754
728,309.779709763772416,114.1647709,22.32088236
729,10.540729797286893,114.1640436,22.32011245
730,299.105236112648356,114.1703613,22.33455886
731,10.540729797286893,114.1641767,22.32077832
732,3.576167568043710,114.1702031,22.33514933
733,10.311398675928022,114.1647314,22.32068008
734,39.676897711507067,114.1684384,22.33497797
735,28.967660642651648,114.168892,22.33550708
736,280.781432935620160,114.1646011,22.32001372
737,310.032984807674438,114.1674162,22.33489229
738,39.676897711507067,114.1679736,22.33445666
739,220.152338162191370,114.1649311,22.33444637
740,180.446219790288808,114.1726492,22.32823539
741,309.238261895492315,114.1667017,22.33503092
742,289.743206346018496,114.1739654,22.32915424
743,240.851928157598451,114.1654383,22.3349261
744,39.810670769883181,114.1670018,22.33407224
745,180.446219790288808,114.1726548,22.32891266
746,309.238296972055934,114.1672656,22.33460254
747,87.594680742152761,114.172874,22.32672914
748,205.814898464564322,114.1706224,22.33432011
749,87.594680742152761,114.1736014,22.32675758
750,205.814898464564322,114.1703054,22.3337104
751,266.102216153869222,114.1725127,22.32733465
752,26.325826798124563,114.1712863,22.33389766
753,207.594475654996103,114.1708645,22.33494545
754,220.601294593526944,114.1736574,22.32805761
755,346.286428162017273,114.1648754,22.33657626
756,223.513337876913113,114.1731603,22.3275636
757,168.650531173785822,114.1724837,22.32423654
758,281.153077838785009,114.1658304,22.33579976
759,220.601294663543541,114.1741035,22.32859146
760,300.191622957689276,114.1651251,22.33595675
761,259.380410815638413,114.1727921,22.32534469
762,285.333586389833727,114.1672145,22.33604784
763,216.349716792962141,114.1666599,22.33569459
764,313.063052421345560,114.1668594,22.33532739
765,6.613509536795576,114.1702128,22.33536623
766,349.259661600663321,114.1717801,22.3227218
767,308.395280857529997,114.1682659,22.33529261
768,42.570687776266304,114.1717986,22.32336984
769,308.395280857529997,114.1676953,22.33571324
770,274.773791842458365,114.1731892,22.33213356
771,352.263529523223269,114.1650986,22.33549605
772,10.368294064552220,114.1731153,22.3321393
773,40.288808881217300,114.1666352,22.33508139
774,204.905004409621796,114.1725355,22.33178466
775,249.963153853512324,114.1660444,22.33513685
776,146.359948428517725,114.1726023,22.33113999
777,11.525423325346281,114.1732421,22.33154327
778,216.295042893504387,114.1665691,22.33557976
779,11.525423325346281,114.1730966,22.33087963
780,289.698609503929049,114.1740734,22.32911825
781,41.644581822448608,114.1733057,22.328464
782,41.644581822448608,114.1737894,22.32897014
783,289.743206346018496,114.1732802,22.32938302
784,105.475255091281241,114.1727764,22.32810158
785,310.152520068736635,114.1625533,22.32331976
